eventID ,case LoanGoal,case ApplicationType,case concept:name,case RequestedAmount,event Action,event org:resource,event concept:name,event EventOrigin,event EventID,event lifecycle:transition,event time:timestamp
1.28849E+11,Unknown,New credit,Application_2012588584,0,statechange,User_17,A_Concept,Application,ApplState_1620766775,complete,26:22.6
1.28849E+11,Unknown,New credit,Application_2012588584,0,statechange,User_17,A_Accepted,Application,ApplState_1109155230,complete,32:05.7
1.28849E+11,Unknown,New credit,Application_2012588584,0,Created,User_17,O_Create Offer,Offer,Offer_1207095934,complete,35:08.9
1.28849E+11,Unknown,New credit,Application_2012588584,0,statechange,User_17,O_Created,Offer,OfferState_690849423,complete,35:10.1
1.28849E+11,Unknown,New credit,Application_2012588584,0,Created,User_17,O_Create Offer,Offer,Offer_1015515944,complete,35:27.5
1.28849E+11,Unknown,New credit,Application_2012588584,0,statechange,User_17,O_Created,Offer,OfferState_880633476,complete,35:28.8
1.28849E+11,Unknown,New credit,Application_2012588584,0,statechange,User_17,O_Sent (mail and online),Offer,OfferState_568928144,complete,37:43.7
1.28849E+11,Unknown,New credit,Application_2012588584,0,statechange,User_17,O_Sent (mail and online),Offer,OfferState_1929766603,complete,37:43.7
1.28849E+11,Unknown,New credit,Application_2012588584,0,Deleted,User_17,W_Complete application,Workflow,Workitem_95171119,complete,37:43.7
1.28849E+11,Unknown,New credit,Application_2012588584,0,Created,User_17,W_Call after offers,Workflow,Workitem_128728441,schedule,37:43.7
1.28849E+11,Unknown,New credit,Application_2012588584,0,Obtained,User_17,W_Call after offers,Workflow,Workitem_486270282,start,37:43.7
1.28849E+11,Unknown,New credit,Application_2012588584,0,statechange,User_17,A_Complete,Application,ApplState_1065378749,complete,37:43.8
1.28849E+11,Unknown,New credit,Application_2012588584,0,Released,User_17,W_Call after offers,Workflow,Workitem_400639253,suspend,40:21.3
6,Existing loan takeover,New credit,Application_652823628,20000,Obtained,User_17,W_Complete application,Workflow,Workitem_1875340971,start,45:22.4
7,Existing loan takeover,New credit,Application_652823628,20000,Released,User_17,W_Complete application,Workflow,Workitem_1452291795,suspend,49:28.8
4294967302,Home improvement,New credit,Application_1691306052,10000,Obtained,User_17,W_Complete application,Workflow,Workitem_1746553641,start,50:42.8
4294967303,Home improvement,New credit,Application_1691306052,10000,Released,User_17,W_Complete application,Workflow,Workitem_1713535355,suspend,51:27.6
4294967304,Home improvement,New credit,Application_1691306052,10000,Obtained,User_38,W_Complete application,Workflow,Workitem_1495694398,resume,53:34.1
8589934598,Home improvement,New credit,Application_428409768,15000,Obtained,User_19,W_Complete application,Workflow,Workitem_62767814,start,55:03.2
4294967305,Home improvement,New credit,Application_1691306052,10000,statechange,User_38,A_Accepted,Application,ApplState_525970231,complete,59:44.7
4294967306,Home improvement,New credit,Application_1691306052,10000,Created,User_38,O_Create Offer,Offer,Offer_1669071500,complete,02:39.0
4294967307,Home improvement,New credit,Application_1691306052,10000,statechange,User_38,O_Created,Offer,OfferState_680973097,complete,02:40.4
8589934599,Home improvement,New credit,Application_428409768,15000,statechange,User_19,A_Accepted,Application,ApplState_504362841,complete,02:44.5
4294967308,Home improvement,New credit,Application_1691306052,10000,statechange,User_38,O_Sent (mail and online),Offer,OfferState_618588716,complete,03:05.3
4294967309,Home improvement,New credit,Application_1691306052,10000,Deleted,User_38,W_Complete application,Workflow,Workitem_28216352,complete,03:05.3
4294967310,Home improvement,New credit,Application_1691306052,10000,Created,User_38,W_Call after offers,Workflow,Workitem_81733400,schedule,03:05.3
4294967311,Home improvement,New credit,Application_1691306052,10000,Obtained,User_38,W_Call after offers,Workflow,Workitem_107760987,start,03:05.3
4294967312,Home improvement,New credit,Application_1691306052,10000,statechange,User_38,A_Complete,Application,ApplState_173433077,complete,03:05.3
8589934600,Home improvement,New credit,Application_428409768,15000,Created,User_19,O_Create Offer,Offer,Offer_1209840642,complete,05:15.9
8589934601,Home improvement,New credit,Application_428409768,15000,statechange,User_19,O_Created,Offer,OfferState_942949889,complete,05:17.2
1.33144E+11,Car,New credit,Application_1825972191,15000,Created,User_1,A_Create Application,Application,Application_1825972191,complete,06:39.1
1.33144E+11,Car,New credit,Application_1825972191,15000,statechange,User_1,A_Submitted,Application,ApplState_539772237,complete,06:39.2
1.33144E+11,Car,New credit,Application_1825972191,15000,Created,User_1,W_Handle leads,Workflow,Workitem_1305357747,schedule,06:39.6
8589934602,Home improvement,New credit,Application_428409768,15000,statechange,User_19,O_Sent (mail and online),Offer,OfferState_253970058,complete,06:53.3
8589934603,Home improvement,New credit,Application_428409768,15000,Deleted,User_19,W_Complete application,Workflow,Workitem_2003414398,complete,06:53.3
8589934604,Home improvement,New credit,Application_428409768,15000,Created,User_19,W_Call after offers,Workflow,Workitem_1530416988,schedule,06:53.3
8589934605,Home improvement,New credit,Application_428409768,15000,Obtained,User_19,W_Call after offers,Workflow,Workitem_1340137029,start,06:53.3
8589934606,Home improvement,New credit,Application_428409768,15000,statechange,User_19,A_Complete,Application,ApplState_864110001,complete,06:53.3
8589934607,Home improvement,New credit,Application_428409768,15000,Released,User_19,W_Call after offers,Workflow,Workitem_1717804686,suspend,07:21.2
1.33144E+11,Car,New credit,Application_1825972191,15000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1756234087,withdraw,07:48.4
1.33144E+11,Car,New credit,Application_1825972191,15000,Created,User_1,W_Complete application,Workflow,Workitem_1002293336,schedule,07:48.4
1.33144E+11,Car,New credit,Application_1825972191,15000,statechange,User_1,A_Concept,Application,ApplState_2081400386,complete,07:48.4
4294967313,Home improvement,New credit,Application_1691306052,10000,Released,User_38,W_Call after offers,Workflow,Workitem_635624695,suspend,09:15.7
1.37439E+11,Caravan / Camper,New credit,Application_1059184025,6600,Created,User_38,A_Create Application,Application,Application_1059184025,complete,10:04.3
1.37439E+11,Caravan / Camper,New credit,Application_1059184025,6600,Created,User_38,W_Complete application,Workflow,Workitem_824444269,schedule,10:04.3
1.37439E+11,Caravan / Camper,New credit,Application_1059184025,6600,Obtained,User_38,W_Complete application,Workflow,Workitem_1796551111,start,10:04.3
1.37439E+11,Caravan / Camper,New credit,Application_1059184025,6600,statechange,User_38,A_Concept,Application,ApplState_1327195263,complete,10:04.3
1.37439E+11,Caravan / Camper,New credit,Application_1059184025,6600,Released,User_38,W_Complete application,Workflow,Workitem_1581021332,suspend,10:46.9
21474836486,Existing loan takeover,New credit,Application_1085880569,13000,Obtained,User_17,W_Complete application,Workflow,Workitem_1299269231,start,22:55.9
8,Existing loan takeover,New credit,Application_652823628,20000,statechange,User_52,A_Accepted,Application,ApplState_99568828,complete,23:04.3
1.41734E+11,Car,New credit,Application_1395142997,20000,Created,User_1,A_Create Application,Application,Application_1395142997,complete,23:37.1
1.41734E+11,Car,New credit,Application_1395142997,20000,statechange,User_1,A_Submitted,Application,ApplState_871880476,complete,23:37.2
1.41734E+11,Car,New credit,Application_1395142997,20000,Created,User_1,W_Handle leads,Workflow,Workitem_1434516290,schedule,23:37.9
1.41734E+11,Car,New credit,Application_1395142997,20000,Deleted,User_1,W_Handle leads,Workflow,Workitem_641937879,withdraw,24:55.9
1.41734E+11,Car,New credit,Application_1395142997,20000,Created,User_1,W_Complete application,Workflow,Workitem_831453171,schedule,24:55.9
1.41734E+11,Car,New credit,Application_1395142997,20000,statechange,User_1,A_Concept,Application,ApplState_1935347073,complete,24:55.9
8589934608,Home improvement,New credit,Application_428409768,15000,Created,User_19,O_Create Offer,Offer,Offer_997411923,complete,25:44.2
8589934609,Home improvement,New credit,Application_428409768,15000,statechange,User_19,O_Created,Offer,OfferState_1967587147,complete,25:45.4
8589934610,Home improvement,New credit,Application_428409768,15000,statechange,User_19,O_Cancelled,Offer,OfferState_1893960455,complete,26:06.1
8589934611,Home improvement,New credit,Application_428409768,15000,statechange,User_19,O_Sent (mail and online),Offer,OfferState_600565321,complete,26:19.1
1.46029E+11,Car,New credit,Application_2015287405,15000,Created,User_1,A_Create Application,Application,Application_2015287405,complete,27:01.9
1.46029E+11,Car,New credit,Application_2015287405,15000,statechange,User_1,A_Submitted,Application,ApplState_1645601565,complete,27:01.9
1.46029E+11,Car,New credit,Application_2015287405,15000,Created,User_1,W_Handle leads,Workflow,Workitem_1069655408,schedule,27:02.6
21474836487,Existing loan takeover,New credit,Application_1085880569,13000,Released,User_17,W_Complete application,Workflow,Workitem_1096736033,suspend,27:24.6
1.46029E+11,Car,New credit,Application_2015287405,15000,Deleted,User_1,W_Handle leads,Workflow,Workitem_747134535,withdraw,28:20.2
1.46029E+11,Car,New credit,Application_2015287405,15000,Created,User_1,W_Complete application,Workflow,Workitem_433291036,schedule,28:20.2
1.46029E+11,Car,New credit,Application_2015287405,15000,statechange,User_1,A_Concept,Application,ApplState_1706426012,complete,28:20.2
9,Existing loan takeover,New credit,Application_652823628,20000,Created,User_52,O_Create Offer,Offer,Offer_148581083,complete,29:04.0
10,Existing loan takeover,New credit,Application_652823628,20000,statechange,User_52,O_Created,Offer,OfferState_1514834199,complete,29:05.4
11,Existing loan takeover,New credit,Application_652823628,20000,statechange,User_52,O_Sent (mail and online),Offer,OfferState_2051164740,complete,30:28.6
12,Existing loan takeover,New credit,Application_652823628,20000,Deleted,User_52,W_Complete application,Workflow,Workitem_1007505836,ate_abort,30:28.6
13,Existing loan takeover,New credit,Application_652823628,20000,Created,User_52,W_Call after offers,Workflow,Workitem_1087320491,schedule,30:28.6
14,Existing loan takeover,New credit,Application_652823628,20000,Obtained,User_52,W_Call after offers,Workflow,Workitem_719909876,start,30:28.6
15,Existing loan takeover,New credit,Application_652823628,20000,statechange,User_52,A_Complete,Application,ApplState_946455804,complete,30:28.6
1.50324E+11,Car,New credit,Application_1193723578,20000,Created,User_1,A_Create Application,Application,Application_1193723578,complete,32:06.6
1.50324E+11,Car,New credit,Application_1193723578,20000,statechange,User_1,A_Submitted,Application,ApplState_1160828630,complete,32:06.7
1.50324E+11,Car,New credit,Application_1193723578,20000,Created,User_1,W_Handle leads,Workflow,Workitem_868241608,schedule,32:07.0
16,Existing loan takeover,New credit,Application_652823628,20000,Released,User_52,W_Call after offers,Workflow,Workitem_1447720177,suspend,32:41.6
17179869190,Home improvement,New credit,Application_828200680,35000,Obtained,User_19,W_Complete application,Workflow,Workitem_1987035323,start,32:57.8
1.50324E+11,Car,New credit,Application_1193723578,20000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1233276052,withdraw,33:15.3
1.50324E+11,Car,New credit,Application_1193723578,20000,Created,User_1,W_Complete application,Workflow,Workitem_1043967906,schedule,33:15.4
1.50324E+11,Car,New credit,Application_1193723578,20000,statechange,User_1,A_Concept,Application,ApplState_213288307,complete,33:15.4
21474836488,Existing loan takeover,New credit,Application_1085880569,13000,Obtained,User_17,W_Complete application,Workflow,Workitem_1569152300,resume,35:26.9
1.37439E+11,Caravan / Camper,New credit,Application_1059184025,6600,statechange,User_38,A_Accepted,Application,ApplState_562761524,complete,39:39.6
21474836489,Existing loan takeover,New credit,Application_1085880569,13000,statechange,User_17,A_Accepted,Application,ApplState_515475781,complete,40:28.5
17179869191,Home improvement,New credit,Application_828200680,35000,statechange,User_19,A_Accepted,Application,ApplState_873422308,complete,40:45.8
17179869192,Home improvement,New credit,Application_828200680,35000,Created,User_19,O_Create Offer,Offer,Offer_607758096,complete,42:23.8
17179869193,Home improvement,New credit,Application_828200680,35000,statechange,User_19,O_Created,Offer,OfferState_328204955,complete,42:25.1
21474836490,Existing loan takeover,New credit,Application_1085880569,13000,Created,User_17,O_Create Offer,Offer,Offer_213805292,complete,43:26.1
21474836491,Existing loan takeover,New credit,Application_1085880569,13000,statechange,User_17,O_Created,Offer,OfferState_677711590,complete,43:27.4
17179869194,Home improvement,New credit,Application_828200680,35000,statechange,User_19,O_Sent (mail and online),Offer,OfferState_1161306540,complete,43:56.2
17179869195,Home improvement,New credit,Application_828200680,35000,Deleted,User_19,W_Complete application,Workflow,Workitem_975111658,complete,43:56.3
17179869196,Home improvement,New credit,Application_828200680,35000,Created,User_19,W_Call after offers,Workflow,Workitem_1704827982,schedule,43:56.3
17179869197,Home improvement,New credit,Application_828200680,35000,Obtained,User_19,W_Call after offers,Workflow,Workitem_1894841035,start,43:56.3
17179869198,Home improvement,New credit,Application_828200680,35000,statechange,User_19,A_Complete,Application,ApplState_2090693037,complete,43:56.3
