eventID ,case concept:name,case REG_DATE,case AMOUNT_REQ,event concept:name,event lifecycle:transition,event time:timestamp
4.98E+11,174048,2011-10-03T12:25:48.443+02:00,10000,A_PREACCEPTED,COMPLETE,26:26.9
4.98E+11,174048,2011-10-03T12:25:48.443+02:00,10000,W_Completeren aanvraag,SCHEDULE,26:27.3
4.98E+11,174048,2011-10-03T12:25:48.443+02:00,10000,W_Completeren aanvraag,START,26:35.4
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Valideren aanvraag,START,27:12.6
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,O_SELECTED,COMPLETE,27:15.1
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,A_FINALIZED,COMPLETE,27:15.1
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,O_CREATED,COMPLETE,27:16.1
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,O_SENT,COMPLETE,27:16.1
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,W_Nabellen offertes,SCHEDULE,27:16.3
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,W_Completeren aanvraag,COMPLETE,27:18.0
5.03E+11,174051,2011-10-03T12:27:32.920+02:00,10500,A_SUBMITTED,COMPLETE,27:32.9
5.03E+11,174051,2011-10-03T12:27:32.920+02:00,10500,A_PARTLYSUBMITTED,COMPLETE,27:33.2
5.03E+11,174051,2011-10-03T12:27:32.920+02:00,10500,W_Afhandelen leads,SCHEDULE,27:44.7
4.98E+11,174048,2011-10-03T12:25:48.443+02:00,10000,A_DECLINED,COMPLETE,27:50.9
4.98E+11,174048,2011-10-03T12:25:48.443+02:00,10000,W_Completeren aanvraag,COMPLETE,27:54.2
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,W_Nabellen offertes,START,28:16.5
3.31E+11,173919,2011-10-02T17:55:10.791+02:00,4000,W_Completeren aanvraag,COMPLETE,28:21.6
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,W_Completeren aanvraag,START,28:33.0
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,A_ACCEPTED,COMPLETE,32:19.6
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,W_Completeren aanvraag,COMPLETE,32:27.8
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,W_Completeren aanvraag,START,32:33.6
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,A_ACCEPTED,COMPLETE,33:59.7
5.07E+11,174054,2011-10-03T12:35:21.255+02:00,46000,A_SUBMITTED,COMPLETE,35:21.3
5.07E+11,174054,2011-10-03T12:35:21.255+02:00,46000,A_PARTLYSUBMITTED,COMPLETE,35:21.6
5.07E+11,174054,2011-10-03T12:35:21.255+02:00,46000,A_DECLINED,COMPLETE,36:00.2
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,O_SELECTED,COMPLETE,36:32.2
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,A_FINALIZED,COMPLETE,36:32.2
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,O_CREATED,COMPLETE,36:33.6
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,O_SENT,COMPLETE,36:33.7
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,W_Nabellen offertes,SCHEDULE,36:33.9
4.04E+11,173982,2011-10-03T09:30:51.798+02:00,8000,W_Completeren aanvraag,COMPLETE,36:34.9
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,O_SELECTED,COMPLETE,37:05.9
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,A_FINALIZED,COMPLETE,37:05.9
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,O_CREATED,COMPLETE,37:07.2
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,O_SENT,COMPLETE,37:07.2
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,W_Nabellen offertes,SCHEDULE,37:07.4
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,W_Completeren aanvraag,COMPLETE,37:08.7
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,W_Nabellen offertes,START,37:23.5
4.90E+11,174042,2011-10-03T12:10:17.984+02:00,7500,W_Nabellen offertes,COMPLETE,37:58.1
2.45E+11,173859,2011-10-02T11:47:41.502+02:00,5000,W_Nabellen offertes,COMPLETE,38:46.5
5.11E+11,174057,2011-10-03T12:47:46.582+02:00,5000,A_SUBMITTED,COMPLETE,47:46.6
5.11E+11,174057,2011-10-03T12:47:46.582+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,47:46.9
5.11E+11,174057,2011-10-03T12:47:46.582+02:00,5000,A_DECLINED,COMPLETE,48:19.4
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,W_Completeren aanvraag,START,54:12.9
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,W_Completeren aanvraag,COMPLETE,54:18.3
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,A_SUBMITTED,COMPLETE,55:00.6
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,A_PARTLYSUBMITTED,COMPLETE,55:01.1
77309411337,173742,2011-10-01T13:44:12.626+02:00,6000,W_Completeren aanvraag,START,55:29.8
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,A_PREACCEPTED,COMPLETE,55:57.3
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,W_Completeren aanvraag,SCHEDULE,55:57.9
77309411338,173742,2011-10-01T13:44:12.626+02:00,6000,W_Completeren aanvraag,COMPLETE,56:17.8
94489280520,173754,2011-10-01T14:50:09.763+02:00,20000,W_Completeren aanvraag,START,56:25.5
94489280521,173754,2011-10-01T14:50:09.763+02:00,20000,W_Completeren aanvraag,COMPLETE,57:19.9
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Nabellen incomplete dossiers,SCHEDULE,58:33.9
4.94E+11,174045,2011-10-03T12:15:14.680+02:00,25000,W_Valideren aanvraag,COMPLETE,58:35.5
5.20E+11,174063,2011-10-03T12:59:32.674+02:00,4000,A_SUBMITTED,COMPLETE,59:32.7
5.20E+11,174063,2011-10-03T12:59:32.674+02:00,4000,A_PARTLYSUBMITTED,COMPLETE,59:32.9
5.20E+11,174063,2011-10-03T12:59:32.674+02:00,4000,A_DECLINED,COMPLETE,00:16.5
5.24E+11,174066,2011-10-03T13:01:28.216+02:00,5000,A_SUBMITTED,COMPLETE,01:28.2
5.24E+11,174066,2011-10-03T13:01:28.216+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,01:28.6
5.24E+11,174066,2011-10-03T13:01:28.216+02:00,5000,A_DECLINED,COMPLETE,02:25.3
5.28E+11,174069,2011-10-03T13:05:44.225+02:00,43640,A_SUBMITTED,COMPLETE,05:44.2
5.28E+11,174069,2011-10-03T13:05:44.225+02:00,43640,A_PARTLYSUBMITTED,COMPLETE,05:44.6
5.28E+11,174069,2011-10-03T13:05:44.225+02:00,43640,W_Afhandelen leads,SCHEDULE,06:08.1
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,W_Completeren aanvraag,START,07:28.6
5.03E+11,174051,2011-10-03T12:27:32.920+02:00,10500,W_Afhandelen leads,START,08:44.3
5.03E+11,174051,2011-10-03T12:27:32.920+02:00,10500,W_Afhandelen leads,COMPLETE,13:35.4
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,W_Completeren aanvraag,COMPLETE,15:40.4
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,W_Completeren aanvraag,START,15:45.7
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,A_ACCEPTED,COMPLETE,15:57.4
5.33E+11,174072,2011-10-03T13:18:01.581+02:00,10000,A_SUBMITTED,COMPLETE,18:01.6
5.33E+11,174072,2011-10-03T13:18:01.581+02:00,10000,A_PARTLYSUBMITTED,COMPLETE,18:01.8
5.33E+11,174072,2011-10-03T13:18:01.581+02:00,10000,W_Afhandelen leads,SCHEDULE,18:12.9
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,A_FINALIZED,COMPLETE,19:46.0
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,O_SELECTED,COMPLETE,19:46.0
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,O_CREATED,COMPLETE,19:47.0
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,O_SENT,COMPLETE,19:47.1
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,W_Nabellen offertes,SCHEDULE,19:47.3
2.23E+11,173844,2011-10-02T11:03:26.714+02:00,15500,W_Completeren aanvraag,COMPLETE,19:48.5
8589934600,173694,2011-10-01T08:10:30.287+02:00,7000,W_Completeren aanvraag,START,21:06.6
5.37E+11,174075,2011-10-03T13:22:34.340+02:00,6000,A_SUBMITTED,COMPLETE,22:34.3
5.37E+11,174075,2011-10-03T13:22:34.340+02:00,6000,A_PARTLYSUBMITTED,COMPLETE,22:34.6
5.37E+11,174075,2011-10-03T13:22:34.340+02:00,6000,W_Afhandelen leads,SCHEDULE,22:47.6
5.41E+11,174078,2011-10-03T13:23:45.900+02:00,10000,A_SUBMITTED,COMPLETE,23:45.9
5.41E+11,174078,2011-10-03T13:23:45.900+02:00,10000,A_PARTLYSUBMITTED,COMPLETE,23:54.5
5.28E+11,174069,2011-10-03T13:05:44.225+02:00,43640,W_Afhandelen leads,START,24:22.0
5.41E+11,174078,2011-10-03T13:23:45.900+02:00,10000,A_PREACCEPTED,COMPLETE,24:40.7
5.41E+11,174078,2011-10-03T13:23:45.900+02:00,10000,W_Completeren aanvraag,SCHEDULE,24:41.3
5.45E+11,174081,2011-10-03T13:26:11.439+02:00,7500,A_SUBMITTED,COMPLETE,26:11.4
5.45E+11,174081,2011-10-03T13:26:11.439+02:00,7500,A_PARTLYSUBMITTED,COMPLETE,26:11.7
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,A_SUBMITTED,COMPLETE,26:26.9
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,A_PARTLYSUBMITTED,COMPLETE,26:27.2
5.28E+11,174069,2011-10-03T13:05:44.225+02:00,43640,A_PREACCEPTED,COMPLETE,26:35.5
5.28E+11,174069,2011-10-03T13:05:44.225+02:00,43640,W_Completeren aanvraag,SCHEDULE,26:35.7
5.28E+11,174069,2011-10-03T13:05:44.225+02:00,43640,W_Afhandelen leads,COMPLETE,26:37.0
5.03E+11,174051,2011-10-03T12:27:32.920+02:00,10500,W_Afhandelen leads,START,26:40.1
5.45E+11,174081,2011-10-03T13:26:11.439+02:00,7500,A_DECLINED,COMPLETE,26:50.8
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,A_PREACCEPTED,COMPLETE,27:03.6
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Completeren aanvraag,SCHEDULE,27:04.1
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Completeren aanvraag,START,27:14.9
5.03E+11,174051,2011-10-03T12:27:32.920+02:00,10500,A_DECLINED,COMPLETE,29:29.2
5.03E+11,174051,2011-10-03T12:27:32.920+02:00,10500,W_Afhandelen leads,COMPLETE,29:33.5
5.37E+11,174075,2011-10-03T13:22:34.340+02:00,6000,W_Afhandelen leads,START,29:38.3
5.37E+11,174075,2011-10-03T13:22:34.340+02:00,6000,A_DECLINED,COMPLETE,31:11.9
5.37E+11,174075,2011-10-03T13:22:34.340+02:00,6000,W_Afhandelen leads,COMPLETE,31:16.4
5.33E+11,174072,2011-10-03T13:18:01.581+02:00,10000,W_Afhandelen leads,START,31:24.4
8589934601,173694,2011-10-01T08:10:30.287+02:00,7000,W_Completeren aanvraag,COMPLETE,32:43.3
8589934602,173694,2011-10-01T08:10:30.287+02:00,7000,W_Completeren aanvraag,START,32:52.8
8589934603,173694,2011-10-01T08:10:30.287+02:00,7000,A_ACCEPTED,COMPLETE,34:25.4
5.33E+11,174072,2011-10-03T13:18:01.581+02:00,10000,A_DECLINED,COMPLETE,37:12.7
5.33E+11,174072,2011-10-03T13:18:01.581+02:00,10000,W_Afhandelen leads,COMPLETE,37:16.8
8589934605,173694,2011-10-01T08:10:30.287+02:00,7000,O_SELECTED,COMPLETE,40:14.6
8589934604,173694,2011-10-01T08:10:30.287+02:00,7000,A_FINALIZED,COMPLETE,40:14.6
8589934606,173694,2011-10-01T08:10:30.287+02:00,7000,O_CREATED,COMPLETE,40:15.6
8589934607,173694,2011-10-01T08:10:30.287+02:00,7000,O_SENT,COMPLETE,40:15.7
8589934608,173694,2011-10-01T08:10:30.287+02:00,7000,W_Nabellen offertes,SCHEDULE,40:15.9
8589934609,173694,2011-10-01T08:10:30.287+02:00,7000,W_Completeren aanvraag,COMPLETE,40:17.1
8589934610,173694,2011-10-01T08:10:30.287+02:00,7000,W_Nabellen offertes,START,40:42.5
8589934612,173694,2011-10-01T08:10:30.287+02:00,7000,O_CANCELLED,COMPLETE,44:17.6
8589934611,173694,2011-10-01T08:10:30.287+02:00,7000,O_SELECTED,COMPLETE,44:17.6
8589934613,173694,2011-10-01T08:10:30.287+02:00,7000,O_CREATED,COMPLETE,44:19.7
8589934614,173694,2011-10-01T08:10:30.287+02:00,7000,O_SENT,COMPLETE,44:19.7
8589934615,173694,2011-10-01T08:10:30.287+02:00,7000,W_Nabellen offertes,SCHEDULE,44:20.0
8589934616,173694,2011-10-01T08:10:30.287+02:00,7000,W_Nabellen offertes,COMPLETE,44:21.3
1.12E+11,173766,2011-10-01T16:12:02.338+02:00,2000,W_Completeren aanvraag,START,46:24.4
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,A_SUBMITTED,COMPLETE,46:48.1
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,A_PARTLYSUBMITTED,COMPLETE,46:48.3
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,A_PREACCEPTED,COMPLETE,47:32.0
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,W_Completeren aanvraag,SCHEDULE,47:32.6
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,W_Completeren aanvraag,START,48:23.0
1.12E+11,173766,2011-10-01T16:12:02.338+02:00,2000,W_Completeren aanvraag,COMPLETE,48:25.1
5.58E+11,174090,2011-10-03T13:50:01.312+02:00,20000,A_SUBMITTED,COMPLETE,50:01.3
5.58E+11,174090,2011-10-03T13:50:01.312+02:00,20000,A_PARTLYSUBMITTED,COMPLETE,50:01.7
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,W_Completeren aanvraag,START,50:17.4
5.58E+11,174090,2011-10-03T13:50:01.312+02:00,20000,A_PREACCEPTED,COMPLETE,50:38.3
5.58E+11,174090,2011-10-03T13:50:01.312+02:00,20000,W_Completeren aanvraag,SCHEDULE,50:38.8
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,A_ACCEPTED,COMPLETE,50:43.2
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,A_FINALIZED,COMPLETE,53:29.4
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,O_SELECTED,COMPLETE,53:29.4
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,O_CREATED,COMPLETE,53:31.3
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,O_SENT,COMPLETE,53:31.3
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,W_Nabellen offertes,SCHEDULE,53:31.5
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,W_Completeren aanvraag,COMPLETE,53:32.6
5.63E+11,174093,2011-10-03T13:54:15.910+02:00,21000,A_SUBMITTED,COMPLETE,54:15.9
5.63E+11,174093,2011-10-03T13:54:15.910+02:00,21000,A_PARTLYSUBMITTED,COMPLETE,54:16.3
5.63E+11,174093,2011-10-03T13:54:15.910+02:00,21000,A_PREACCEPTED,COMPLETE,55:01.8
5.63E+11,174093,2011-10-03T13:54:15.910+02:00,21000,W_Completeren aanvraag,SCHEDULE,55:02.3
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,W_Nabellen offertes,START,55:20.0
5.54E+11,174087,2011-10-03T13:46:48.075+02:00,15000,W_Nabellen offertes,COMPLETE,56:48.3
3.01E+11,173898,2011-10-02T16:05:39.817+02:00,7000,W_Completeren aanvraag,START,56:51.0
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,A_ACCEPTED,COMPLETE,58:18.4
3.01E+11,173898,2011-10-02T16:05:39.817+02:00,7000,W_Completeren aanvraag,COMPLETE,58:22.0
1.98E+11,173826,2011-10-02T09:39:10.811+02:00,13000,W_Completeren aanvraag,START,58:39.8
1.98E+11,173826,2011-10-02T09:39:10.811+02:00,13000,W_Completeren aanvraag,COMPLETE,59:04.7
4.42E+11,174009,2011-10-03T11:00:00.545+02:00,7000,W_Completeren aanvraag,START,59:16.4
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Completeren aanvraag,COMPLETE,59:52.5
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Completeren aanvraag,START,00:00.4
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,O_SELECTED,COMPLETE,00:45.5
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,A_FINALIZED,COMPLETE,00:45.5
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,O_CREATED,COMPLETE,00:46.8
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,O_SENT,COMPLETE,00:46.8
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,W_Nabellen offertes,SCHEDULE,00:47.0
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,W_Completeren aanvraag,COMPLETE,00:48.1
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,W_Nabellen offertes,START,01:14.9
2.75E+11,173880,2011-10-02T13:24:15.505+02:00,50000,W_Nabellen offertes,COMPLETE,02:13.8
4.25E+11,173997,2011-10-03T10:38:11.406+02:00,50000,W_Completeren aanvraag,START,03:37.8
4.25E+11,173997,2011-10-03T10:38:11.406+02:00,50000,W_Completeren aanvraag,COMPLETE,07:57.4
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Completeren aanvraag,START,08:12.7
1.98E+11,173826,2011-10-02T09:39:10.811+02:00,13000,W_Completeren aanvraag,START,10:46.7
5.67E+11,174096,2011-10-03T14:10:56.279+02:00,5000,A_SUBMITTED,COMPLETE,10:56.3
5.67E+11,174096,2011-10-03T14:10:56.279+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,10:56.6
1.98E+11,173826,2011-10-02T09:39:10.811+02:00,13000,W_Completeren aanvraag,COMPLETE,11:04.0
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,W_Completeren aanvraag,START,11:08.5
5.67E+11,174096,2011-10-03T14:10:56.279+02:00,5000,A_PREACCEPTED,COMPLETE,11:44.0
5.67E+11,174096,2011-10-03T14:10:56.279+02:00,5000,W_Completeren aanvraag,SCHEDULE,11:44.5
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Completeren aanvraag,COMPLETE,11:53.8
4.72E+11,174030,2011-10-03T11:55:53.417+02:00,25000,W_Completeren aanvraag,START,12:11.9
4.72E+11,174030,2011-10-03T11:55:53.417+02:00,25000,W_Completeren aanvraag,COMPLETE,15:20.5
4.81E+11,174036,2011-10-03T12:02:51.303+02:00,15000,W_Completeren aanvraag,START,15:29.0
4.85E+11,174039,2011-10-03T12:09:32.997+02:00,26000,W_Completeren aanvraag,START,16:11.4
5.71E+11,174099,2011-10-03T14:17:13.043+02:00,15000,A_SUBMITTED,COMPLETE,17:13.0
5.71E+11,174099,2011-10-03T14:17:13.043+02:00,15000,A_PARTLYSUBMITTED,COMPLETE,17:13.5
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,W_Completeren aanvraag,START,18:02.8
5.71E+11,174099,2011-10-03T14:17:13.043+02:00,15000,A_PREACCEPTED,COMPLETE,18:07.5
5.71E+11,174099,2011-10-03T14:17:13.043+02:00,15000,W_Completeren aanvraag,SCHEDULE,18:08.1
4.85E+11,174039,2011-10-03T12:09:32.997+02:00,26000,W_Completeren aanvraag,COMPLETE,20:03.8
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,A_ACCEPTED,COMPLETE,20:38.0
5.76E+11,174102,2011-10-03T14:22:13.947+02:00,4000,A_SUBMITTED,COMPLETE,22:13.9
5.76E+11,174102,2011-10-03T14:22:13.947+02:00,4000,A_PARTLYSUBMITTED,COMPLETE,22:15.2
5.76E+11,174102,2011-10-03T14:22:13.947+02:00,4000,A_PREACCEPTED,COMPLETE,22:44.5
5.76E+11,174102,2011-10-03T14:22:13.947+02:00,4000,W_Completeren aanvraag,SCHEDULE,22:45.1
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Completeren aanvraag,START,23:10.5
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,A_FINALIZED,COMPLETE,24:16.0
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,O_SELECTED,COMPLETE,24:16.0
5.80E+11,174105,2011-10-03T14:24:26.607+02:00,5000,A_SUBMITTED,COMPLETE,24:26.6
5.80E+11,174105,2011-10-03T14:24:26.607+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,24:27.1
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,A_ACCEPTED,COMPLETE,24:58.4
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,O_CREATED,COMPLETE,25:04.2
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,O_SENT,COMPLETE,25:04.2
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,W_Nabellen offertes,SCHEDULE,25:04.5
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,W_Completeren aanvraag,COMPLETE,25:05.8
5.80E+11,174105,2011-10-03T14:24:26.607+02:00,5000,A_PREACCEPTED,COMPLETE,25:18.1
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,W_Nabellen offertes,START,25:18.4
5.80E+11,174105,2011-10-03T14:24:26.607+02:00,5000,W_Completeren aanvraag,SCHEDULE,25:18.8
5.80E+11,174105,2011-10-03T14:24:26.607+02:00,5000,W_Completeren aanvraag,START,26:53.8
1.98E+11,173826,2011-10-02T09:39:10.811+02:00,13000,W_Completeren aanvraag,START,27:09.3
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,A_ACCEPTED,COMPLETE,27:39.6
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,O_SELECTED,COMPLETE,28:02.9
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,A_FINALIZED,COMPLETE,28:02.9
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,O_CREATED,COMPLETE,28:04.8
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,O_SENT,COMPLETE,28:04.9
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,W_Nabellen offertes,SCHEDULE,28:05.1
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,W_Completeren aanvraag,COMPLETE,28:07.5
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,W_Nabellen offertes,START,28:35.6
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,W_Nabellen offertes,COMPLETE,28:40.1
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,O_SELECTED,COMPLETE,29:07.3
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,A_FINALIZED,COMPLETE,29:07.3
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,O_CREATED,COMPLETE,29:08.4
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,O_SENT,COMPLETE,29:08.4
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Nabellen offertes,SCHEDULE,29:08.6
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Completeren aanvraag,COMPLETE,29:11.0
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Nabellen offertes,START,29:23.9
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,W_Nabellen offertes,START,29:51.0
4.55E+11,174018,2011-10-03T11:21:10.598+02:00,25000,W_Nabellen offertes,COMPLETE,30:04.6
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Completeren aanvraag,COMPLETE,30:11.9
5.15E+11,174060,2011-10-03T12:55:00.597+02:00,6000,W_Nabellen offertes,COMPLETE,30:21.7
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,W_Completeren aanvraag,START,30:30.2
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Completeren aanvraag,START,30:34.0
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,A_ACCEPTED,COMPLETE,30:47.1
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,O_SELECTED,COMPLETE,31:08.8
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,O_CANCELLED,COMPLETE,31:08.8
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,O_CREATED,COMPLETE,31:10.4
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,O_SENT,COMPLETE,31:10.4
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Nabellen offertes,SCHEDULE,31:10.7
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Nabellen offertes,COMPLETE,31:12.2
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,O_SELECTED,COMPLETE,31:15.0
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,A_FINALIZED,COMPLETE,31:15.0
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,O_CREATED,COMPLETE,31:17.3
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,O_SENT,COMPLETE,31:17.5
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Nabellen offertes,SCHEDULE,31:18.2
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Completeren aanvraag,COMPLETE,31:21.1
5.84E+11,174108,2011-10-03T14:31:34.141+02:00,10000,A_SUBMITTED,COMPLETE,31:34.1
5.84E+11,174108,2011-10-03T14:31:34.141+02:00,10000,A_PARTLYSUBMITTED,COMPLETE,31:34.6
4.64E+11,174024,2011-10-03T11:48:34.346+02:00,5000,W_Completeren aanvraag,COMPLETE,31:35.5
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Nabellen offertes,START,31:44.5
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Nabellen offertes,START,31:56.9
5.84E+11,174108,2011-10-03T14:31:34.141+02:00,10000,A_DECLINED,COMPLETE,32:15.4
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,O_SENT_BACK,COMPLETE,34:06.9
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Valideren aanvraag,SCHEDULE,34:07.2
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Nabellen offertes,COMPLETE,34:08.5
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Valideren aanvraag,START,34:24.5
4.47E+11,174012,2011-10-03T11:06:41.562+02:00,7500,W_Nabellen offertes,COMPLETE,34:33.8
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Nabellen incomplete dossiers,SCHEDULE,34:38.3
5.50E+11,174084,2011-10-03T13:26:26.927+02:00,8400,W_Valideren aanvraag,COMPLETE,34:41.1
